presolving:
(round 1, fast)       1299 del vars, 9250 del conss, 0 add conss, 8312 chg bounds, 0 chg sides, 22 chg coeffs, 0 upgd conss, 185 impls, 0 clqs
(round 2, fast)       2230 del vars, 10622 del conss, 0 add conss, 8610 chg bounds, 3 chg sides, 154 chg coeffs, 0 upgd conss, 190 impls, 0 clqs
(round 3, fast)       2625 del vars, 10863 del conss, 0 add conss, 8673 chg bounds, 22 chg sides, 214 chg coeffs, 0 upgd conss, 190 impls, 0 clqs
(round 4, fast)       2722 del vars, 10894 del conss, 0 add conss, 8698 chg bounds, 23 chg sides, 267 chg coeffs, 0 upgd conss, 190 impls, 0 clqs
(round 5, fast)       2727 del vars, 10894 del conss, 0 add conss, 8706 chg bounds, 54 chg sides, 280 chg coeffs, 0 upgd conss, 190 impls, 0 clqs
   (0.1s) running MILP presolver
   (0.3s) MILP presolver (29 rounds): 2667 aggregations, 605 fixings, 43 bound changes
(round 6, medium)     5999 del vars, 19063 del conss, 3174 add conss, 8749 chg bounds, 58 chg sides, 280 chg coeffs, 0 upgd conss, 190 impls, 0 clqs
(round 7, fast)       6004 del vars, 19067 del conss, 3174 add conss, 8761 chg bounds, 60 chg sides, 304 chg coeffs, 0 upgd conss, 223 impls, 0 clqs
(round 8, exhaustive) 6004 del vars, 19071 del conss, 3174 add conss, 8771 chg bounds, 61 chg sides, 321 chg coeffs, 0 upgd conss, 223 impls, 0 clqs
(round 9, exhaustive) 6004 del vars, 19071 del conss, 3174 add conss, 8771 chg bounds, 61 chg sides, 321 chg coeffs, 1380 upgd conss, 223 impls, 0 clqs
   (0.3s) sparsify finished: 288/15968 (1.8%) nonzeros canceled - in total 288 canceled nonzeros, 309 changed coefficients, 0 added nonzeros
(round 10, exhaustive) 6004 del vars, 19071 del conss, 3174 add conss, 8771 chg bounds, 61 chg sides, 630 chg coeffs, 1380 upgd conss, 1920 impls, 0 clqs
(round 11, fast)       6010 del vars, 19078 del conss, 3174 add conss, 8780 chg bounds, 61 chg sides, 630 chg coeffs, 1380 upgd conss, 1922 impls, 0 clqs
(round 12, fast)       6012 del vars, 19083 del conss, 3174 add conss, 8784 chg bounds, 61 chg sides, 634 chg coeffs, 1380 upgd conss, 1929 impls, 0 clqs
   (0.3s) sparsify finished: 26/15617 (0.2%) nonzeros canceled - in total 314 canceled nonzeros, 352 changed coefficients, 0 added nonzeros
   (0.4s) probing: 1000/1512 (66.1%) - 0 fixings, 0 aggregations, 2925 implications, 0 bound changes
   (0.4s) probing: 1001/1512 (66.2%) - 0 fixings, 0 aggregations, 2925 implications, 0 bound changes
   (0.4s) probing aborted: 1000/1000 successive useless probings
   (0.5s) dualsparsify: 926 nonzeros canceled
(round 13, exhaustive) 6012 del vars, 19083 del conss, 3174 add conss, 8784 chg bounds, 61 chg sides, 2190 chg coeffs, 1380 upgd conss, 4854 impls, 0 clqs
(round 14, fast)       6013 del vars, 19104 del conss, 3191 add conss, 8831 chg bounds, 61 chg sides, 2190 chg coeffs, 1380 upgd conss, 4857 impls, 0 clqs
(round 15, fast)       6035 del vars, 19104 del conss, 3191 add conss, 8835 chg bounds, 61 chg sides, 2192 chg coeffs, 1380 upgd conss, 4857 impls, 0 clqs
(round 16, exhaustive) 6035 del vars, 19104 del conss, 3191 add conss, 8835 chg bounds, 61 chg sides, 2196 chg coeffs, 1401 upgd conss, 4857 impls, 0 clqs
   (0.5s) sparsify finished: 4/14651 (0.0%) nonzeros canceled - in total 318 canceled nonzeros, 357 changed coefficients, 0 added nonzeros
   (0.5s) probing: 1101/1512 (72.8%) - 0 fixings, 0 aggregations, 3168 implications, 0 bound changes
   (0.5s) probing aborted: 1000/1000 successive useless probings
   (0.5s) dualsparsify: 66 nonzeros canceled
(round 17, exhaustive) 6037 del vars, 19104 del conss, 3191 add conss, 8835 chg bounds, 61 chg sides, 2280 chg coeffs, 1401 upgd conss, 5134 impls, 0 clqs
   (0.5s) dualsparsify: 12 nonzeros canceled
   (0.5s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (0.5s) symmetry computation finished: 60 generators found (max: 1500, log10 of symmetry group size: 22.1) (symcode time: 0.01)
(round 18, exhaustive) 6037 del vars, 19106 del conss, 3237 add conss, 8835 chg bounds, 61 chg sides, 2297 chg coeffs, 1401 upgd conss, 5134 impls, 0 clqs
presolving (19 rounds: 19 fast, 9 medium, 8 exhaustive):
 6051 deleted vars, 19118 deleted constraints, 3237 added constraints, 8835 tightened bounds, 0 added holes, 61 changed sides, 2297 changed coefficients
 5134 implications, 0 cliques
presolved problem has 3281 variables (1502 bin, 0 int, 0 impl, 1779 cont) and 3182 constraints
   1372 constraints of type <varbound>
   1768 constraints of type <linear>
     42 constraints of type <orbitope>
Presolving Time: 0.55

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  473s| 16300 | 11695 |  2804k| 169.4 |   165M | 293 |3281 |3431 |3229 |8137 |  1 | 455 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  473s| 16400 | 11777 |  2809k| 168.7 |   165M | 293 |3281 |3432 |3248 |8159 |  1 | 456 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  475s| 16500 | 11847 |  2821k| 168.4 |   165M | 293 |3281 |3434 |3240 |8237 |  1 | 460 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  476s| 16600 | 11927 |  2824k| 167.6 |   166M | 293 |3281 |3434 |3263 |8260 |  1 | 460 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  479s| 16700 | 12009 |  2840k| 167.5 |   166M | 293 |3281 |3437 |3231 |8348 |  1 | 465 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  483s| 16800 | 12087 |  2871k| 168.4 |   167M | 293 |3281 |3438 |3249 |8515 |  1 | 467 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  486s| 16900 | 12159 |  2891k| 168.6 |   167M | 293 |3281 |3439 |3235 |8623 |  1 | 469 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  487s| 17000 | 12235 |  2897k| 167.9 |   167M | 293 |3281 |3439 |3246 |8671 |  1 | 469 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  488s| 17100 | 12307 |  2907k| 167.5 |   167M | 293 |3281 |3439 |3174 |8695 |  0 | 469 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  490s| 17200 | 12371 |  2923k| 167.5 |   167M | 293 |3281 |3440 |3241 |8810 |  1 | 470 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  491s| 17300 | 12445 |  2928k| 166.8 |   167M | 293 |3281 |3440 |3267 |8838 |  2 | 470 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  493s| 17400 | 12517 |  2937k| 166.4 |   167M | 293 |3281 |3443 |3198 |8879 |  1 | 476 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  495s| 17500 | 12589 |  2955k| 166.4 |   168M | 293 |3281 |3444 |3235 |9004 |  1 | 478 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  499s| 17600 | 12661 |  2982k| 167.0 |   168M | 293 |3281 |3444 |3245 |9118 |  1 | 478 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  500s| 17700 | 12737 |  2988k| 166.4 |   168M | 293 |3281 |3444 |3275 |9180 |  1 | 478 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  502s| 17800 | 12813 |  3000k| 166.2 |   168M | 293 |3281 |3444 |3171 |9201 |  1 | 478 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  504s| 17900 | 12885 |  3014k| 166.0 |   168M | 293 |3281 |3445 |3206 |9271 |  1 | 479 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  507s| 18000 | 12941 |  3045k| 166.8 |   168M | 293 |3281 |3438 |3240 |9351 |  1 | 490 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  509s| 18100 | 13015 |  3054k| 166.4 |   169M | 293 |3281 |3439 |3238 |9404 |  1 | 494 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  510s| 18200 | 13095 |  3060k| 165.8 |   170M | 293 |3281 |3439 |3254 |9422 |  1 | 494 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  511s| 18300 | 13175 |  3067k| 165.3 |   170M | 293 |3281 |3440 |3265 |9476 |  1 | 496 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  512s| 18400 | 13249 |  3073k| 164.7 |   170M | 293 |3281 |3440 |3209 |9488 |  1 | 496 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  515s| 18500 | 13327 |  3093k| 164.9 |   170M | 293 |3281 |3443 |   0 |9638 |  0 | 499 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  517s| 18600 | 13395 |  3110k| 164.9 |   170M | 293 |3281 |3447 |3180 |9701 |  1 | 503 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  544s| 18700 | 13469 |  3205k| 169.1 |   170M | 293 |3281 |3449 |3173 |9767 |  1 | 506 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  547s| 18800 | 13527 |  3223k| 169.2 |   170M | 293 |3281 |3453 |   0 |9843 |  0 | 510 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  549s| 18900 | 13589 |  3241k| 169.2 |   170M | 293 |3281 |3458 |3181 |9970 |  1 | 516 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  551s| 19000 | 13645 |  3255k| 169.1 |   170M | 293 |3281 |3460 |3184 |  10k|  1 | 518 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  553s| 19100 | 13707 |  3274k| 169.2 |   170M | 293 |3281 |3461 |3194 |  10k|  2 | 520 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  555s| 19200 | 13761 |  3293k| 169.3 |   170M | 293 |3281 |3468 |3186 |  10k|  2 | 527 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  558s| 19300 | 13823 |  3312k| 169.4 |   171M | 293 |3281 |3468 |3178 |  10k|  1 | 527 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  560s| 19400 | 13883 |  3331k| 169.5 |   171M | 293 |3281 |3470 |3187 |  10k|  1 | 529 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  562s| 19500 | 13939 |  3349k| 169.6 |   172M | 293 |3281 |3472 |3165 |  10k|  1 | 531 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  568s| 19600 | 14009 |  3392k| 170.9 |   172M | 293 |3281 |3474 |3174 |  10k|  1 | 533 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  570s| 19700 | 14077 |  3409k| 170.9 |   172M | 293 |3281 |3475 |3187 |  10k|  0 | 535 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  572s| 19800 | 14141 |  3425k| 170.8 |   172M | 293 |3281 |3475 |3185 |  10k|  1 | 535 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  575s| 19900 | 14209 |  3448k| 171.1 |   172M | 293 |3281 |3479 |3191 |  10k|  1 | 539 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  578s| 20000 | 14273 |  3469k| 171.3 |   173M | 293 |3281 |3479 |3186 |  10k|  2 | 539 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  580s| 20100 | 14339 |  3487k| 171.4 |   173M | 293 |3281 |3482 |3182 |  10k|  2 | 543 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  582s| 20200 | 14403 |  3504k| 171.3 |   173M | 293 |3281 |3484 |   0 |  11k|  0 | 545 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  585s| 20300 | 14469 |  3525k| 171.5 |   173M | 293 |3281 |3485 |3190 |  11k|  1 | 546 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  588s| 20400 | 14539 |  3546k| 171.7 |   173M | 293 |3281 |3490 |3185 |  11k|  1 | 552 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  589s| 20500 | 14601 |  3557k| 171.4 |   174M | 293 |3281 |3493 |3182 |  11k|  1 | 555 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  591s| 20600 | 14673 |  3570k| 171.2 |   174M | 293 |3281 |3494 |3201 |  11k|  1 | 558 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  593s| 20700 | 14745 |  3582k| 171.0 |   174M | 293 |3281 |3494 |3180 |  11k|  1 | 558 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  594s| 20800 | 14801 |  3595k| 170.8 |   175M | 293 |3281 |3498 |3178 |  11k|  1 | 562 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  596s| 20900 | 14847 |  3610k| 170.7 |   175M | 293 |3281 |3506 |3167 |  11k|  0 | 570 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  598s| 21000 | 14915 |  3626k| 170.6 |   175M | 293 |3281 |3508 |3194 |  11k|  2 | 572 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  600s| 21100 | 14975 |  3642k| 170.6 |   175M | 293 |3281 |3509 |3194 |  11k|  0 | 574 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  602s| 21200 | 15025 |  3656k| 170.5 |   175M | 293 |3281 |3516 |3185 |  11k|  1 | 581 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  604s| 21300 | 15079 |  3672k| 170.4 |   175M | 293 |3281 |3520 |3184 |  11k|  1 | 585 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  606s| 21400 | 15123 |  3690k| 170.4 |   176M | 293 |3281 |3524 |3173 |  12k|  0 | 591 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  608s| 21500 | 15163 |  3706k| 170.4 |   176M | 293 |3281 |3524 |3170 |  12k|  1 | 593 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  610s| 21600 | 15209 |  3719k| 170.2 |   176M | 293 |3281 |3531 |3174 |  12k|  1 | 600 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  611s| 21700 | 15255 |  3734k| 170.1 |   176M | 293 |3281 |3537 |   0 |  12k|  0 | 606 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  614s| 21800 | 15287 |  3753k| 170.2 |   176M | 293 |3281 |3540 |3178 |  12k|  1 | 609 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  616s| 21900 | 15319 |  3769k| 170.1 |   176M | 293 |3281 |3542 |3182 |  12k|  1 | 611 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  618s| 22000 | 15355 |  3789k| 170.3 |   176M | 293 |3281 |3551 |   0 |  12k|  0 | 620 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  620s| 22100 | 15383 |  3805k| 170.2 |   177M | 293 |3281 |3557 |3181 |  12k|  1 | 626 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  622s| 22200 | 15419 |  3821k| 170.2 |   177M | 293 |3281 |3561 |3190 |  12k|  1 | 630 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  624s| 22300 | 15449 |  3838k| 170.2 |   177M | 293 |3281 |3563 |3165 |  12k|  1 | 633 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  626s| 22400 | 15481 |  3856k| 170.2 |   177M | 293 |3281 |3571 |3190 |  12k|  1 | 641 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  629s| 22500 | 15531 |  3877k| 170.4 |   178M | 293 |3281 |3573 |3219 |  13k|  1 | 643 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  632s| 22600 | 15577 |  3897k| 170.6 |   178M | 293 |3281 |3577 |3239 |  13k|  1 | 647 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  654s| 22700 | 15635 |  3984k| 173.6 |   178M | 293 |3281 |3576 |3179 |  13k|  1 | 647 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  657s| 22800 | 15695 |  4008k| 173.9 |   178M | 293 |3281 |3578 |3253 |  13k|  1 | 649 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  658s| 22900 | 15771 |  4013k| 173.4 |   178M | 293 |3281 |3578 |3257 |  13k|  1 | 649 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  660s| 23000 | 15863 |  4025k| 173.2 |   179M | 315 |3281 |3579 |3250 |  13k|  1 | 650 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  661s| 23100 | 15939 |  4030k| 172.6 |   179M | 315 |3281 |3581 |3259 |  13k|  1 | 652 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  662s| 23200 | 16021 |  4036k| 172.1 |   179M | 315 |3281 |3586 |3248 |  13k|  0 | 657 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  663s| 23300 | 16099 |  4042k| 171.7 |   179M | 315 |3281 |3586 |3263 |  13k|  0 | 657 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  664s| 23400 | 16179 |  4049k| 171.2 |   179M | 317 |3281 |3588 |3258 |  13k|  1 | 659 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  665s| 23500 | 16253 |  4055k| 170.7 |   179M | 317 |3281 |3588 |3264 |  13k|  1 | 659 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  666s| 23600 | 16335 |  4061k| 170.3 |   179M | 321 |3281 |3588 |3264 |  13k|  0 | 659 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  667s| 23700 | 16407 |  4066k| 169.7 |   179M | 321 |3281 |3588 |3267 |  13k|  1 | 659 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  668s| 23800 | 16471 |  4076k| 169.5 |   179M | 321 |3281 |3592 |3181 |  13k|  0 | 665 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  670s| 23900 | 16541 |  4085k| 169.1 |   179M | 321 |3281 |3594 |3257 |  13k|  1 | 667 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  670s| 24000 | 16621 |  4089k| 168.6 |   180M | 321 |3281 |3594 |3269 |  13k|  1 | 667 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  672s| 24100 | 16697 |  4097k| 168.3 |   181M | 321 |3281 |3594 |3267 |  13k|  1 | 667 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  673s| 24200 | 16769 |  4104k| 167.8 |   181M | 321 |3281 |3594 |3278 |  13k|  1 | 667 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  674s| 24300 | 16833 |  4112k| 167.5 |   181M | 321 |3281 |3597 |3276 |  13k|  1 | 671 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  675s| 24400 | 16909 |  4118k| 167.0 |   181M | 321 |3281 |3597 |3289 |  13k|  1 | 671 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  676s| 24500 | 16985 |  4125k| 166.6 |   181M | 321 |3281 |3598 |3274 |  13k|  1 | 673 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  677s| 24600 | 17065 |  4131k| 166.2 |   182M | 321 |3281 |3598 |3291 |  13k|  1 | 673 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  678s| 24700 | 17137 |  4137k| 165.8 |   182M | 321 |3281 |3598 |3281 |  14k|  1 | 673 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  679s| 24800 | 17209 |  4142k| 165.3 |   182M | 321 |3281 |3598 |3287 |  14k|  1 | 673 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  680s| 24900 | 17283 |  4147k| 164.9 |   183M | 321 |3281 |3598 |3294 |  14k|  1 | 673 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  681s| 25000 | 17358 |  4153k| 164.4 |   183M | 321 |3281 |3600 |3239 |  14k|  1 | 676 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  682s| 25100 | 17432 |  4160k| 164.0 |   184M | 321 |3281 |3600 |3275 |  14k|  1 | 676 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  683s| 25200 | 17504 |  4166k| 163.6 |   184M | 321 |3281 |3600 |3274 |  14k|  1 | 676 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  684s| 25300 | 17584 |  4172k| 163.2 |   185M | 321 |3281 |3600 |3283 |  14k|  0 | 676 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  685s| 25400 | 17658 |  4176k| 162.7 |   185M | 321 |3281 |3600 |3274 |  14k|  1 | 676 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  686s| 25500 | 17722 |  4181k| 162.3 |   185M | 321 |3281 |3600 |3278 |  14k|  1 | 676 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  687s| 25600 | 17794 |  4186k| 161.8 |   185M | 321 |3281 |3600 |3294 |  14k|  1 | 676 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  688s| 25700 | 17870 |  4192k| 161.4 |   186M | 321 |3281 |3600 |3279 |  14k|  1 | 676 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  690s| 25800 | 17932 |  4203k| 161.3 |   186M | 321 |3281 |3602 |3250 |  14k|  2 | 678 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  691s| 25900 | 18004 |  4208k| 160.8 |   186M | 321 |3281 |3602 |3280 |  14k|  1 | 678 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  693s| 26000 | 18076 |  4223k| 160.8 |   186M | 321 |3281 |3602 |3251 |  14k|  1 | 678 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  694s| 26100 | 18150 |  4227k| 160.3 |   187M | 321 |3281 |3602 |3286 |  14k|  0 | 678 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  695s| 26200 | 18218 |  4237k| 160.1 |   187M | 321 |3281 |3603 |3244 |  14k|  1 | 679 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  697s| 26300 | 18302 |  4244k| 159.8 |   188M | 321 |3281 |3603 |3277 |  14k|  1 | 679 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  698s| 26400 | 18370 |  4254k| 159.5 |   188M | 321 |3281 |3605 |3233 |  14k|  1 | 681 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  700s| 26500 | 18458 |  4270k| 159.5 |   188M | 321 |3281 |3606 |3267 |  15k|  1 | 683 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  702s| 26600 | 18536 |  4276k| 159.2 |   188M | 321 |3281 |3606 |3282 |  15k|  1 | 683 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  704s| 26700 | 18620 |  4290k| 159.1 |   188M | 321 |3281 |3607 |3287 |  15k|  0 | 685 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  705s| 26800 | 18700 |  4295k| 158.7 |   188M | 321 |3281 |3607 |3296 |  15k|  0 | 685 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  706s| 26900 | 18784 |  4301k| 158.3 |   188M | 331 |3281 |3608 |3292 |  15k|  1 | 687 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  707s| 27000 | 18856 |  4307k| 157.9 |   188M | 331 |3281 |3608 |3299 |  15k|  1 | 687 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  708s| 27100 | 18940 |  4313k| 157.6 |   189M | 331 |3281 |3608 |3296 |  15k|  1 | 687 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  708s| 27200 | 19014 |  4319k| 157.2 |   190M | 331 |3281 |3608 |3300 |  15k|  1 | 687 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  710s| 27300 | 19096 |  4327k| 156.9 |   190M | 331 |3281 |3607 |3296 |  15k|  1 | 688 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  711s| 27400 | 19170 |  4331k| 156.5 |   190M | 331 |3281 |3607 |3298 |  15k|  1 | 688 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  712s| 27500 | 19244 |  4341k| 156.3 |   190M | 333 |3281 |3608 |3289 |  15k|  0 | 690 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  712s| 27600 | 19326 |  4344k| 155.8 |   190M | 333 |3281 |3609 |3292 |  15k|  1 | 692 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  714s| 27700 | 19402 |  4351k| 155.5 |   190M | 333 |3281 |3614 |3290 |  15k|  1 | 698 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  715s| 27800 | 19486 |  4357k| 155.2 |   190M | 337 |3281 |3616 |3271 |  15k|  1 | 700 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  715s| 27900 | 19558 |  4361k| 154.8 |   190M | 337 |3281 |3616 |3280 |  15k|  1 | 700 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  716s| 28000 | 19634 |  4366k| 154.4 |   191M | 341 |3281 |3614 |3270 |  15k|  0 | 702 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
